Y,V1,V2,V3,V4,Season,WindSpeed,Atmosphere,wdx,wdy
2.13602122315623,34.619,41.44,6.268,0.113,S2,2.994,-1.838,0.7045553168836329,-0.7096490720426566
19.1420761975193,28.196,30.326,2.581,0.0,S2,3.866,-1.838,0.9998875021093592,0.01499943750632809
10.4386233992549,,46.917,4.288,1.46,S2,3.433,-1.838,-0.140734909731277,0.9900473146183112
38.607942711334,39.714,42.315,5.151,0.0,S2,3.938,-1.838,0.9806581746433226,0.19572824146051704
16.5903508970637,39.25,40.62,5.618,0.0,S2,2.808,-1.838,0.7024232023643763,0.7117595414043808
93.9820175011354,33.105,35.192,6.08,2.746,S2,5.713,-1.838,-0.059169093714148135,0.9982479743776325
36.49312196208,37.407,41.653,19.015,5.467,S2,4.526,-1.838,0.3000988959161001,0.9539080944566608
76.5559107833984,27.143,29.453,8.982,2.988,S2,5.378,-1.838,0.4879994820875546,0.8728439181676633
32.1590091525504,25.416,30.403,3.337,0.848,S2,0.947,-1.838,-0.6729602935898793,-0.7396786080801738
98.1700952489602,32.29,36.019,26.524,3.28,S2,3.485,-1.838,0.9498626523140478,-0.31266746191268835
11.9494762907429,31.042,30.446,2.051,0.164,S2,7.335,-1.838,-0.34684358208167276,0.9379229870137281
6.97578201052755,32.855,32.749,2.232,0.0,S2,3.499,-1.838,0.812714759359802,-0.5826617542955254
0.855762927572292,36.533,39.691,5.835,2.533,S2,4.859,-1.838,-0.477848340878796,0.8784423504814541
14.0770457745002,25.839,29.393,4.433,2.721,S2,5.851,-1.838,0.26460695466051976,0.9643563446907402
58.5796908987786,34.332,42.883,9.083,0.0,S2,2.828,-1.838,0.4906158139182393,-0.8713759941227114
5.81001017800754,35.471,34.458,4.937,0.226,S2,4.463,-1.838,0.14033160584673673,0.9901045603371778
62.6795502258951,36.73,34.763,7.062,4.678,S2,3.796,-1.838,0.4275640066389146,0.9039850774359487
16.0105181141559,38.999,40.679,1.768,0.0,S2,4.447,-1.838,0.10559907658920793,0.9944087866785504
9.05423634101152,27.935,33.208,8.865,1.432,S2,5.166,-1.838,0.9568021423210139,0.29073985012364273
51.4064666650463,37.4,43.942,12.808,1.621,S2,4.14,-1.838,-0.8041259495249681,0.594458961830477
28.9685711580337,35.633,36.863,5.276,1.858,S2,5.102,-1.838,0.6562185097387998,0.7545709161345863
12.4638791676273,34.247,34.691,3.855,1.266,S2,3.957,-1.838,-0.7012887255909179,0.7128773550612097
3.84119771665133,33.159,41.412,15.755,1.748,S2,3.345,-1.838,0.8874562583804381,-0.4608919498769675
62.8306177247654,41.661,50.065,4.977,0.0,S1,3.117,-0.868,0.21021642571155302,0.9776548748720374
10.59410742949,32.441,33.739,6.284,,S1,3.725,-0.868,0.9904931018245359,0.1375624048859627
3.82810513193379,31.445,30.804,8.565,0.0,S1,4.744,-0.868,-0.03319757245547799,0.9994488086855992
47.1142954806273,41.513,49.956,8.271,0.229,S1,6.19,-0.868,0.5070824082061802,0.8618975758683979
78.0713376169043,37.682,40.238,10.695,0.0,S1,4.611,-0.868,-0.49358204001419365,0.8696992409881861
6.55497732025985,34.131,45.361,4.74,1.351,S1,6.251,-0.868,0.1640514205970427,0.98645178868513
43.1934276071143,33.458,39.101,10.249,0.0,S1,4.827,-0.868,0.7289564676013889,-0.6845600545913451
55.5506685165892,35.526,36.618,6.521,0.924,S1,4.494,-0.868,0.3238503381988286,0.9461083227878848
28.0370425589476,31.507,33.334,4.879,0.581,S1,5.245,-0.868,0.30200611063554444,0.9533059892494075
12.8992125265755,25.267,28.121,10.237,0.732,S1,3.641,-0.868,0.2549503217013857,0.9669541527209861
6.60914761862379,21.118,26.949,4.898,0.0,S1,4.446,-0.868,-0.10998074078302386,0.9939337184424408
11.8557572355024,36.109,43.996,4.18,0.509,S1,3.958,-0.868,0.9999500004166653,-0.009999833334166664
1.08014456601558,29.954,33.046,6.789,1.011,S1,4.016,-0.868,-0.42340782174086844,0.9059391902819156
9.50043108201556,42.417,40.882,3.88,0.0,S1,4.262,-0.868,0.43388137522789066,0.9009700062878644
104.552425474047,25.986,28.818,8.318,0.278,S1,4.676,-0.868,0.05476890866124396,0.9984990569069438
8.43066544822519,38.051,41.511,5.016,0.0,S1,4.048,-0.868,-0.06715309892471397,0.9977426829121864
6.2692366877357,32.073,39.341,10.839,0.0,S1,1.48,-0.868,0.8929229329591909,-0.4502095465397821
51.3764322559182,26.573,29.567,5.728,2.56,S1,5.327,-0.868,0.9155190527996969,0.402274612622703
43.1781203848777,33.881,47.403,6.479,0.753,S1,4.964,-0.868,0.9198885959569765,0.3921797687646605
151.821893959423,31.027,32.503,7.973,0.0,S1,4.798,-0.868,-0.9468196852898834,0.3217646399894901
45.2005841604373,37.363,39.976,6.251,1.602,S1,3.145,-0.868,-0.21452323377257498,0.9767188859501782
16.5469692748141,25.796,33.755,5.275,4.958,S1,2.918,-0.868,0.937993610303448,0.3466525451080712
36.9270696939678,31.303,33.11,9.199,1.309,S1,4.163,-0.868,0.9206711151950209,0.3903392084399883
33.7875252640226,33.042,33.734,6.118,0.0,S1,3.827,-0.868,0.9013152319473411,0.4331637711763425
40.5677063858293,32.228,35.272,11.229,0.0,S1,6.655,-0.868,0.26749882862458735,0.963558185417193
4.54794302998801,38.349,38.079,6.278,1.389,S1,1.216,-1.348,0.9736663950053749,-0.2279775235351884
21.9242661339897,35.984,38.189,5.264,0.0,S1,5.271,-1.348,0.4766115953795223,0.8791139784747973
13.1426427492435,38.885,45.89,5.53,0.6,S1,1.529,-1.348,0.9562187494047729,0.29265287165304243
112.284134118533,34.905,42.052,9.261,0.0,S1,3.723,-1.348,-0.12487681487688425,0.9921722537474047
16.563841450553,36.174,38.396,8.951,1.808,S1,6.036,-1.348,0.6363800868725922,0.7713756445675687
35.2384743124488,30.985,38.163,5.097,1.491,S1,4.336,-1.348,0.4428692312418743,0.896586216723875
29.0713917181556,37.903,38.466,11.842,0.0,S1,5.983,-1.348,-0.47433075806528446,0.8803467112184906
54.8709164992727,30.419,31.3,5.07,1.133,S1,4.438,-1.348,0.8546084452128195,0.5192729584437527
29.6429432880815,36.834,37.855,15.659,0.067,S1,2.781,-1.348,0.9999995000000417,-0.0009999998333333417
59.5835330782477,41.109,49.135,5.949,0.709,S1,4.057,-1.348,0.2004295291708014,0.9797081217568684
13.2991689225101,33.615,37.04,5.353,0.031,S1,3.133,-1.348,0.6153235284244302,0.7882746700023473
20.3461231009007,30.454,31.901,4.12,0.0,S1,1.325,-1.348,0.7220745336285982,-0.6918152700577246
11.372302162142,35.808,36.874,6.175,3.779,S1,5.208,-1.348,0.3039121173309489,0.9527000708194681
32.1443131158233,35.274,39.779,7.561,0.968,S1,3.315,-1.348,0.9559256184725605,0.29360894391665376
7.02340650413804,31.311,40.7,8.35,0.0,S1,5.303,-1.348,0.863312172368211,0.5046702815114839
67.7536078359243,43.891,40.089,3.473,0.0,S1,5.765,-1.348,0.8643197856345712,0.5029426489776035
14.2480966527265,35.701,39.619,7.279,0.924,S1,4.045,-1.348,0.41213521901388867,0.9111226927523943
6.30505682113254,28.258,28.631,4.68,1.181,S1,3.557,-1.348,0.7398156567171686,0.6728096269199367
15.0467556905723,35.362,44.639,3.49,1.272,S1,5.425,-1.348,0.316271189195292,0.9486688225534746
40.7283362380105,32.136,33.215,5.241,0.715,S1,4.65,-1.348,-0.3914471125570812,0.9202006075148634
16.5711741771007,31.224,37.84,4.184,0.307,S1,2.3,-1.348,0.9691593411724948,0.24643492329232836
28.0965154183475,31.685,34.34,8.784,0.0,S1,3.464,-1.348,0.1373606651294409,0.9905210990560461
10.0441540953607,27.861,31.666,11.006,0.921,S1,2.809,-1.348,-0.6227117646333524,0.7824513136209922
16.0554386860871,34.461,40.786,6.73,0.722,S1,5.966,-1.348,0.02379408101998077,0.9997168807759598
20.8983380771166,35.498,38.487,6.827,0.797,S1,5.107,-1.348,-0.9208300420819612,0.38996414399189777
47.2072467202068,37.442,42.679,10.692,0.314,S1,3.287,-1.119,0.9999755001000415,0.006999942833473391
96.5991579046469,31.937,,4.318,2.217,S1,2.845,-1.119,0.9999920000106667,0.003999989333341867
37.743644098696,31.726,37.279,5.419,3.129,S1,3.625,-1.119,0.9365994998817627,0.3504017363273646
67.766935185792,34.87,38.377,10.057,0.865,S1,5.553,-1.119,0.04178415862783071,0.999126660683101
46.5909178735324,31.232,30.413,9.304,0.0,S1,5.047,-1.119,0.04178415862783071,0.999126660683101
71.8140599742979,37.664,40.314,14.673,0.0,S1,4.245,-1.119,0.41122389040539764,0.9115343723414107
36.3644851536652,36.373,40.431,3.282,0.0,S1,5.089,-1.119,0.17390757157340928,0.9847619796425121
12.7076189393143,36.472,43.047,11.69,1.986,S1,3.46,-1.119,0.6294120265736969,0.7770717475268238
64.0413239127612,37.696,39.744,12.159,0.0,S1,4.932,-1.119,0.9430876811876123,0.33254417088887966
6.41440451161117,30.857,35.041,5.402,1.032,S1,4.903,-1.119,-0.17627772857573273,0.9843404707763368
48.4434859485719,33.739,37.653,11.065,0.452,S1,5.867,-1.119,0.3039121173309489,0.9527000708194681
53.2041898696766,34.892,48.365,11.002,0.0,S1,5.092,-1.119,0.23750478597964347,0.9713863683605838
6.94294460074124,27.595,32.765,6.49,1.636,S1,4.526,-1.119,0.2991448379311928,0.954207716348553
51.8960982252325,36.176,38.241,6.887,0.0,S1,7.024,-1.119,-0.24275391073461897,0.9700879026268953
60.4777047627019,27.215,26.347,7.959,0.46,S1,2.048,-1.119,0.9097976727930226,-0.41505203840048815
12.66458973554,33.613,36.03,9.238,1.257,S1,3.693,-1.119,0.7017110917300265,0.7124616086099336
44.931868086003,33.344,33.536,8.305,2.667,S1,5.468,-1.119,0.9810476695495772,0.19376653496242194
14.4583078827346,38.922,45.152,4.67,0.0,S1,2.403,-1.119,0.9722810121288076,0.23381538327018064
2.62892524975038,35.74,35.922,5.033,1.549,S1,3.144,-1.119,0.8044781165221552,0.5939822893293754
14.1614175452289,35.363,35.542,7.693,1.669,S1,3.627,-1.119,-0.4601850986196467,0.8878229975667594
45.8537962362939,34.76,38.138,8.81,1.036,S1,2.867,-1.119,0.8648222960398683,0.5020780778647187
133.515708037476,34.592,40.068,5.962,0.0,S1,4.509,-1.119,0.9414131786897076,-0.3372554328537061
38.6308277346199,36.52,33.885,4.676,1.932,S1,2.878,-1.119,0.9999755001000415,-0.006999942833473391
55.2211598256539,38.701,39.39,6.208,0.0,S1,3.068,-1.119,0.8612865901371402,0.5081194836354319
32.8046602323698,39.195,40.888,6.4,0.0,S1,4.141,-1.119,-0.12090713743186987,0.9926638223074471
34.7286200422119,37.224,35.48,5.478,3.059,S1,3.148,0.441,-0.27078044596526957,0.9626411325529622
28.8964133654021,33.792,41.352,10.733,0.723,S1,3.722,0.441,0.4030035373501593,0.9151984204986691
41.9275066536816,33.941,31.893,6.669,1.727,S1,7.328,0.441,0.9106259567216819,0.4132316141641653
22.153073663411,26.471,31.537,5.312,2.399,S1,4.558,0.441,-0.9797489235606842,0.20022998472177053
65.8528518409212,39.969,47.057,7.384,0.0,S1,2.432,0.441,0.9750167259968777,-0.2221314566339704
29.6827346831607,38.273,45.103,3.704,2.991,S1,3.331,0.441,0.8951628097991272,0.44573932286991647
48.8152079160911,30.216,47.861,6.868,0.181,S1,4.538,0.441,0.14824786725334482,0.988950236288376
55.0655692807938,34.392,38.56,6.319,1.124,S1,0.369,0.441,-0.20670270132451626,-0.9784037986767773
23.1945593698723,37.542,42.185,6.002,0.0,S1,4.871,0.441,0.7438391736157145,0.6683586490759965
39.409032707147,31.803,33.302,6.089,2.637,S1,2.904,0.441,0.8623011058543124,0.506395895364911
25.1806444861831,37.901,41.423,4.82,1.618,S1,3.383,0.441,0.006796274474562699,0.9999769050599451
26.8044666355176,26.98,34.074,7.141,1.763,S1,5.555,0.441,0.5428242836773928,0.8398462937050597
74.8126286399896,36.894,40.019,9.573,0.337,S1,4.576,0.441,0.7241467269926397,0.6896459365397923
27.8012223588092,30.493,38.848,9.863,0.0,S1,2.335,0.441,0.49148694445924623,0.8708849427026016
14.9257043447562,31.742,38.193,4.323,0.637,S1,3.732,0.441,0.644061896017117,0.7649733813008374
17.7419524495842,35.864,42.578,5.065,0.065,S1,3.166,0.441,-0.9742123939969509,-0.22563291289776338
56.2839986845664,34.045,37.634,6.142,0.0,S1,4.534,0.441,0.6002361482517589,0.7998228343401385
109.543250921514,31.231,30.943,7.431,0.0,S1,5.581,0.441,0.6902223752562149,0.7235973139085502
97.548664680846,24.687,28.483,4.221,0.0,S1,5.447,0.441,0.6814897204691691,0.7318276852475956
31.0123811348515,37.981,39.524,6.211,0.0,S1,2.607,0.441,0.9952991875633305,-0.09684795937847283
56.4186067563762,30.751,35.286,5.98,1.401,S1,4.378,0.441,0.27423712714469284,0.9616621018296528
29.6077767422331,21.324,34.852,9.268,0.0,S1,5.711,0.441,0.30581690837828934,0.9520903415905158
53.3333118342501,36.308,36.766,11.842,0.954,S1,6.509,0.441,-0.027200318028945205,0.9996300029006353
60.2400189827792,36.08,40.884,4.391,2.596,S1,5.252,0.441,0.4967033760252003,0.8679203628474035
51.0636202421414,35.206,39.401,7.375,0.28,S1,3.648,0.441,0.7819551835193241,0.6233346540721605
37.3585128396863,29.902,37.299,7.985,1.887,S1,2.06,0.601,0.996304278638842,-0.08589402986201551
33.7981103797447,36.564,41.827,8.415,0.576,S1,5.677,0.601,-0.870493282390861,0.4921802975662321
87.1390554377288,36.037,35.954,10.517,2.643,S1,4.069,0.601,-0.11892156929661223,0.9929036510941185
15.6904034808461,36.019,46.399,7.452,0.863,S1,5.65,0.601,0.1115635927329511,0.9937572967161128
10.7686966126044,39.817,51.219,13.003,0.0,S1,4.897,0.601,0.3389459735361172,0.9408058391738721
52.2479126896733,34.935,45.114,5.833,0.0,S1,3.377,0.601,0.955336489125606,0.29552020666133955
32.6591308703795,38.916,38.976,10.449,2.443,S1,4.304,0.601,0.7116164618575251,0.7025681541412032
25.7117308006003,29.116,33.158,7.155,1.492,S1,5.891,0.601,-0.11395558521008932,0.9934858451932902
22.8666307206363,31.512,39.588,6.464,0.0,S1,5.528,0.601,-0.19200394107242125,0.9813941545641375
47.4995247644057,28.054,29.159,9.319,0.0,S1,2.236,0.601,0.9895059058723947,0.1444924297105264
38.5549802612471,37.424,42.253,9.087,2.533,S1,4.849,0.601,-0.7573227692245438,0.6530407515722648
79.9976302669702,39.379,41.005,9.969,2.262,S1,3.365,0.601,0.9953955378570153,0.09585261193281704
11.4724514096525,30.071,36.513,10.452,1.199,S1,4.591,0.601,-0.6489500912866902,0.7608309792713468
44.776259010692,26.285,24.78,4.153,1.026,S1,3.027,0.601,-0.9014916048715697,0.4327965877246281
26.8431635051996,25.956,33.116,7.206,0.674,S1,4.235,0.601,-0.5615051683752683,0.8274732297107028
45.6407282713403,36.756,49.87,5.219,0.0,S1,3.043,0.601,0.9326884948140962,0.3606829239670429
123.542239239804,31.423,34.576,8.233,1.022,S1,6.509,0.601,-0.31191096177422406,0.9501113365943376
19.6742157914315,31.883,44.287,10.964,0.0,S1,3.572,0.601,0.9847265389049334,0.17410813759359595
34.9991299655732,38.428,42.879,5.122,0.296,S1,5.593,0.601,0.4275640066389146,0.9039850774359487
34.100798591843,29.744,30.026,9.413,0.191,S1,4.287,0.601,0.656972752419945,0.7539143204487906
25.0454546410453,30.49,36.605,8.737,1.743,S1,2.673,0.601,0.9453923658195982,0.3259344637346948
7.93353358304251,32.83,35.948,4.041,0.18,S1,3.09,0.601,0.6622340137977137,0.749297077913273
66.4471526106834,32.062,35.144,8.243,0.385,S1,5.287,0.601,0.4527046874160087,0.8916605105036186
4.95047082596108,38.1,37.07,7.566,0.0,S1,3.953,0.601,0.7712460149971067,0.6365371822219679
84.3555737392783,37.689,36.852,8.227,0.0,S1,4.628,0.601,0.5889801721712983,0.8081474845528308
16.33739381758,24.143,30.567,8.848,0.0,S1,4.076,1.37,0.8138784566625339,0.5810351605373051
43.8862643013202,31.979,31.078,7.259,0.0,S1,5.871,1.37,0.6340630997018352,0.7732813107766802
30.8465247933416,39.168,42.112,,0.42,S1,4.195,1.37,0.588171730331375,0.8087360605531302
47.6369493624672,35.122,47.221,6.71,0.0,S1,3.908,1.37,0.9988957033050712,0.04698269807777454
37.2818169419773,38.243,43.082,8.233,1.297,S1,1.523,1.37,0.9576700549566448,-0.2878681396739431
16.4110565838198,34.892,37.883,5.558,2.722,S1,4.12,1.37,0.17390757157340928,0.9847619796425121
30.8937629469694,33.296,39.4,7.361,0.0,S1,4.078,1.37,0.7680537017920686,0.6403854395311469
21.6485887845591,35.212,33.154,5.509,0.597,S1,3.809,1.37,0.9957709841286342,0.09187027357905984
16.5485542005825,38.294,39.895,9.866,0.0,S1,5.633,1.37,-0.10500971814134243,0.9944711957094966
19.0613050046774,30.949,37.957,3.426,0.0,S1,4.941,1.37,-0.3166575997843349,0.9485399119166383
50.3241178291677,32.57,48.272,4.446,0.53,S1,0.809,1.37,0.933407994804752,-0.3588168268553916
51.3405794476361,34.548,41.442,9.061,0.009,S1,5.105,1.37,0.37258805524313326,0.9279968432544046
24.4772802630177,27.09,28.301,7.136,0.689,S1,4.322,1.37,0.8014981614946173,0.597997238388898
29.4448654083502,31.502,31.32,6.74,0.0,S1,3.953,1.37,0.7693329357103922,0.638848052381182
42.3425701768639,30.929,35.65,3.721,1.149,S1,2.569,1.37,0.9998380043739528,-0.017999028015746276
27.2030157494883,36.865,41.9,5.021,1.834,S1,2.259,1.37,0.8623011058543124,-0.506395895364911
21.667404904849,30.905,35.147,6.135,0.0,S1,2.95,1.37,0.7609631372347876,0.6487951169435462
11.8090886757651,23.983,29.071,10.044,0.0,S1,5.847,1.37,0.4677967717318567,0.8838360596610964
26.0608811894577,34.625,45.562,10.113,0.0,S1,5.321,1.37,-0.05317857676425322,0.9985850184002003
34.0013105578007,29.402,34.999,6.799,3.569,S1,3.487,1.37,0.5946227284088875,0.8040048574850592
21.1546270818069,32.598,,10.421,0.0,S1,5.231,1.37,0.5318607213743555,0.8468318446180152
25.9554192789164,28.147,29.336,5.834,4.912,S1,4.287,1.37,0.32952112478711787,0.9441482025185626
16.1072847755815,37.787,41.502,5.751,0.0,S1,3.432,1.37,-0.18119720695553018,0.9834467815756553
55.9681579845872,29.437,29.928,4.249,1.134,S1,5.411,1.37,0.9110387329540337,0.41232078174342474
26.5160792336306,36.806,39.833,6.856,1.229,S1,0.779,1.37,0.7398156567171686,-0.6728096269199367
31.4690160366311,32.917,42.693,5.135,1.613,S2,5.328,1.98,0.49930489804458683,0.8664263493157884
70.9377544411829,37.918,39.617,4.308,2.673,S2,5.38,1.98,0.7095055582849801,0.7046998387701807
59.0871696554213,37.342,36.334,5.624,1.107,S2,6.52,1.98,-0.06715309892471397,0.9977426829121864
21.7522594397746,31.947,35.965,6.806,0.338,S2,4.554,1.98,0.9999755001000415,-0.006999942833473391
0.170609438189021,35.359,35.72,3.664,,S2,4.303,1.98,-0.5338977958565471,0.8455490190281819
104.682448170222,35.525,42.964,12.881,0.628,S2,5.061,1.98,0.6208263306866332,0.7839481278287302
6.2271361035597,31.4,34.319,15.331,0.409,S2,2.742,1.98,0.8648222960398683,0.5020780778647187
22.2581801560786,25.678,32.65,9.967,0.0,S2,4.359,1.98,-0.3534004917399071,0.9354721227476487
9.8728905150645,32.128,39.969,11.861,1.42,S2,3.147,1.98,0.7966885868120613,0.6043900194769934
13.3878128468033,35.182,35.007,8.259,0.881,S2,1.025,1.98,0.9275476968496869,-0.37370478999986273
13.6298261635594,31.14,37.979,18.937,0.0,S2,4.206,1.98,0.44555699294736395,0.8952535763881107
1.96180227875431,34.791,48.959,1.953,3.119,S2,3.38,1.98,-0.26885462342297345,0.9631807678022288
36.607949811232,26.8,26.954,2.049,1.752,S2,5.031,1.98,0.37073131761809125,0.928740162875039
17.1100988368153,34.681,49.757,4.946,0.0,S2,3.986,1.98,,
15.8779272073518,29.339,29.564,4.297,2.02,S2,3.22,1.98,-0.33273624568084514,0.9430199312900106
14.5261945774353,36.913,45.711,11.944,0.0,S2,3.432,1.98,0.7948718343774324,0.6067773618992848
9.79547556369995,38.287,38.532,0.543,0.0,S2,0.634,1.98,0.1333974924149108,-0.9910626160931578
26.7189648962519,39.424,38.802,7.945,0.0,S2,4.251,1.98,-0.6519882154944435,0.75822909918861
70.3499960369585,38.6,40.911,10.577,6.145,S2,4.541,1.98,0.49148694445924623,0.8708849427026016
37.7587070011407,30.476,33.168,3.823,0.065,S2,1.293,1.98,0.9796672793120416,0.2006290653054594
1.03964942164294,31.603,35.151,7.035,0.14,S2,5.35,1.98,0.13934143128561977,0.9902443968673971
3.68779758999751,33.271,34.574,0.726,0.946,S2,3.197,1.98,0.9821926029786937,0.18787679647561106
18.1094159295433,28.695,34.94,2.927,1.72,S2,,1.98,0.5718804569885201,0.8203369691258595
23.3079744821499,39.711,50.668,2.491,0.905,S2,3.773,1.98,0.8902056193228912,0.45555894824484305
28.3087447870617,34.598,36.875,6.574,0.452,S2,5.943,1.98,-0.36273738717880544,0.9318914035136784
32.1262506414843,35.574,47.78,1.699,0.0,S2,3.008,-1.69,0.10559907658920793,0.9944087866785504
7.14369173976741,33.571,36.02,4.724,0.189,S2,5.009,-1.69,0.42303875554578535,0.9061115887716442
25.6669093729256,39.35,35.406,0.744,0.184,S2,2.626,-1.69,0.4311765167986662,0.9022675940990952
86.5838744095297,34.713,41.555,2.583,0.0,S2,6.045,-1.69,-0.39052671637939307,0.920591594461914
7.93616658670212,33.05,,3.956,0.207,S2,4.057,-1.69,0.644061896017117,0.7649733813008374
21.8177601882407,39.203,43.342,10.652,0.0,S2,4.193,-1.69,0.7116164618575251,0.7025681541412032
7.48214160909482,29.464,40.47,0.35,0.0,S2,4.436,-1.69,-0.03819438070829055,0.9992703284308557
34.2413397615034,29.757,35.017,1.991,1.386,S2,1.751,-1.69,,
3.09775793196531,28.574,31.907,1.903,3.285,S2,3.154,-1.69,0.49757104789172696,0.867423225594017
11.9967027580165,28.444,31.377,0.291,0.669,S2,4.496,-1.69,0.13537934953078465,0.9907938391616198
4.26867462701795,34.297,38.377,5.567,0.0,S2,2.066,-1.69,-0.11395558521008932,-0.9934858451932902
8.60185814878916,35.649,38.717,1.733,2.373,S2,3.432,-1.69,-0.8820537855498427,0.47114872322568385
27.3885359467316,36.632,35.202,,0.089,S2,1.872,-1.69,0.7997005657314152,-0.6003990382810872
20.9456155055873,37.553,42.121,4.041,2.341,S2,6.035,-1.69,0.6858683934567373,0.7277255985995504
43.9403851698894,36.773,43.992,4.905,0.0,S2,3.03,-1.69,,
2.36268073022775,37.627,38.993,4.885,0.747,S2,2.661,-1.69,0.5105259326622302,0.8598623564730346
30.0730582328095,39.973,39.872,5.452,4.286,S2,6.691,-1.69,-0.36925168670070946,0.9293294312937049
1.44931410192586,41.341,47.349,19.686,0.933,S2,4.464,-1.69,0.012795977573245047,0.9999181281274707
3.16007741190154,34.284,36.87,2.071,2.773,S2,5.508,-1.69,0.1195099962904014,0.992832997430418
32.5866450474535,28.572,36.885,10.244,0.0,S2,4.324,-1.69,0.7557484809723913,0.6548619957730966
6.65343924674639,26.064,27.634,2.196,0.51,S2,4.423,-1.69,0.9532444589244301,0.30220026725645105
9.43288326698343,37.658,40.24,6.707,0.214,S2,3.87,-1.69,0.46514316244624,0.8852354706119219
39.0896359453071,38.399,60.34,5.897,0.0,S2,3.523,-1.69,0.986906672720914,-0.16129234122838743
79.4071743565526,38.52,36.726,11.128,0.305,S2,4.316,-1.69,-0.49705687905030665,0.867717960508349
7.68268046090438,32.359,34.836,7.095,0.0,S2,4.477,-1.69,0.37351586563770955,0.9276237912628764
11.0299767480389,34.277,38.872,1.905,0.0,S2,3.643,0.279,0.6644789216087912,0.7473070070176099
53.6064876217068,32.549,34.045,4.57,1.448,S2,5.639,0.279,0.07771787649624329,0.9969753917087998
47.2833035764857,29.146,29.492,,0.911,S2,5.208,0.279,0.37722336278517427,0.9261223108040562
35.9259726783437,25.284,28.109,9.917,0.0,S2,3.568,0.279,0.9923218458431429,-0.12368247354600313
57.5278599334769,26.155,30.382,13.385,2.446,S2,4.229,0.279,0.6018345923821126,0.7986207631988143
2.22124129510734,38.538,39.885,1.859,3.839,S2,5.175,0.279,0.24235872878061585,0.9701867070743878
10.5336812675572,33.826,41.301,13.851,0.044,S2,4.581,0.279,-0.23595740342625895,0.9717633990680744
18.0806732133329,36.379,40.558,1.159,,S2,0.226,0.279,,
16.9403532276796,39.359,40.716,12.614,2.859,S2,3.224,0.279,0.9486043869104273,0.31646440105372414
68.4755614572313,37.892,40.252,1.903,0.0,S2,3.338,0.279,0.5644743629347548,0.8254506003325716
27.7246895457229,28.589,32.255,6.72,0.559,S2,3.788,0.279,0.8856055958565062,0.46443807831361394
16.300297200533,24.325,33.143,11.595,0.0,S2,1.557,0.279,0.9072909991954848,-0.4205033207703106
48.2034511058541,41.485,44.156,11.83,1.416,S2,5.881,0.279,0.26749882862458735,0.963558185417193
28.3859514885838,28.482,38.65,7.588,0.0,S2,5.208,0.279,0.9599423302310505,0.28019764922386625
2.22347593716974,31.309,35.43,8.845,5.629,S2,3.975,0.279,-0.16741164473581113,0.9858870833958879
9.45318547698492,34.121,51.709,2.827,1.398,S2,5.454,0.279,-0.06216356688444527,0.9980659752502352
46.6000181009217,27.319,36.519,,1.095,S2,4.477,0.279,0.34739938456196656,0.9377172642145216
63.8556549112632,28.289,27.64,8.355,1.34,S2,3.953,0.279,0.24332879414663827,0.9699438632926871
34.6977944164086,35.618,49.237,2.271,0.0,S2,5.891,0.279,0.07871481286285463,0.9968971753576021
55.6685246283738,37.604,44.126,,0.0,S2,3.591,0.279,-0.10103100388956367,0.9948832777030012
55.2505986008932,33.256,37.649,12.028,0.0,S2,5.096,0.279,0.0986356847625424,0.9951236112621509
34.8855978142844,40.491,38.648,7.419,0.0,S2,2.389,0.279,,
13.8582367583822,,37.653,2.916,2.559,S2,3.994,0.279,0.23458956247506296,0.9720945104143724
28.8252778202531,35.24,39.703,4.6,0.255,S2,4.41,0.279,0.30200611063554444,0.9533059892494075
6.82444549694876,33.978,33.675,5.355,0.6,S2,3.89,0.279,0.4437655958745701,0.8961428992733735
41.8755182485088,42.49,40.624,4.876,0.053,S2,4.711,0.819,-0.17529330013015632,0.9845162563053385
32.1556269388761,38.662,37.385,19.126,1.656,S2,4.5,0.819,0.19944972099757285,0.9799080613986142
3.73124732659443,31.434,30.898,5.5,0.293,S2,2.932,0.819,-0.25824358310075146,0.9660798371704511
64.2603489680106,31.549,36.44,3.952,0.881,S2,4.454,0.819,-0.05817081632160088,0.9983066443375395
1.68671294061377,22.098,25.98,0.673,4.252,S2,5.56,0.819,-0.21745242068136464,0.9760709219825242
24.4061155956711,29.191,40.971,22.75,2.446,S2,3.997,0.819,-0.5812009137185167,0.8137600984889597
33.9743780289174,,31.324,17.763,0.0,S2,4.492,0.819,0.37073131761809125,0.928740162875039
50.5595839248091,33.014,43.913,33.216,0.633,S2,4.077,0.819,0.5808693832531429,0.813996781074172
5.51271166757002,30.091,32.028,5.862,3.352,S2,1.846,0.819,0.992197667229329,-0.12467473338522769
3.8568324604819,20.807,23.83,0.916,0.0,S2,1.643,0.819,0.8540887450367343,-0.5201273071100732
37.1679683675094,32.578,38.197,2.556,0.088,S2,5.858,0.819,0.058762456087538564,0.9982719938746955
35.7534138848094,32.663,44.454,7.88,0.0,S2,5.929,0.819,0.12050276936736662,0.9927129910375885
4.34095649303634,30.666,29.136,0.952,0.204,S2,3.78,0.819,0.9926884272622528,0.12070495590320647
35.8047725605642,35.561,36.099,1.012,0.0,S2,,0.819,0.9984324097278344,-0.05597073525575547
